date,state,district,pincode,demo_age_5_17,demo_age_17_
10-11-25,Telangana,Warangal,506355,0,5
10-11-25,Telangana,Warangal,506391,1,1
10-11-25,Telangana,Warangal Rural,506122,1,4
10-11-25,Telangana,Warangal Rural,506314,2,5
10-11-25,Telangana,Warangal Rural,506332,0,2
10-11-25,Telangana,Warangal Urban,506007,0,1
10-11-25,Telangana,Warangal Urban,506009,0,1
10-11-25,Telangana,Warangal Urban,506151,1,0
10-11-25,Telangana,Yadadri.,508253,0,2
11-11-25,Telangana,Adilabad,504102,0,5
11-11-25,Telangana,Adilabad,504106,0,3
11-11-25,Telangana,Adilabad,504109,1,2
11-11-25,Telangana,Adilabad,504205,1,2
11-11-25,Telangana,Adilabad,504208,0,1
11-11-25,Telangana,Adilabad,504216,0,9
11-11-25,Telangana,Adilabad,504219,1,1
11-11-25,Telangana,Adilabad,504231,0,2
11-11-25,Telangana,Adilabad,504296,1,4
11-11-25,Telangana,Adilabad,504304,3,6
11-11-25,Telangana,Adilabad,504311,0,16
11-11-25,Telangana,Adilabad,504323,1,3
11-11-25,Telangana,Bhadradri Kothagudem,507137,4,5
11-11-25,Telangana,Bhadradri Kothagudem,507316,0,4
11-11-25,Telangana,Hanumakonda,505471,0,1
11-11-25,Telangana,Hanumakonda,505476,1,4
11-11-25,Telangana,Hanumakonda,506011,0,1
11-11-25,Telangana,Hanumakonda,506015,1,2
11-11-25,Telangana,Hanumakonda,506145,1,1
11-11-25,Telangana,Hanumakonda,506370,1,2
11-11-25,Telangana,Hyderabad,500002,3,24
11-11-25,Telangana,Hyderabad,500004,1,9
11-11-25,Telangana,Hyderabad,500007,0,5
11-11-25,Telangana,Hyderabad,500013,7,29
11-11-25,Telangana,Hyderabad,500018,8,15
11-11-25,Telangana,Hyderabad,500025,1,2
11-11-25,Telangana,Hyderabad,500026,2,3
11-11-25,Telangana,Hyderabad,500044,0,6
11-11-25,Telangana,Hyderabad,500050,0,2
11-11-25,Telangana,Hyderabad,500059,7,40
11-11-25,Telangana,Hyderabad,500081,0,1
11-11-25,Telangana,Hyderabad,500091,0,1
11-11-25,Telangana,Jagitial,505326,2,11
11-11-25,Telangana,Jagitial,505327,2,5
11-11-25,Telangana,Jagitial,505460,1,4
11-11-25,Telangana,Jagitial,505529,2,7
11-11-25,Telangana,Jangaon,506252,0,5
11-11-25,Telangana,Jangaon,506316,0,2
11-11-25,Telangana,Jangoan,506167,5,23
11-11-25,Telangana,Jangoan,506223,0,1
11-11-25,Telangana,Jangoan,506244,0,1
11-11-25,Telangana,Jayashankar Bhupalpally,506356,2,17
11-11-25,Telangana,Jogulamba Gadwal,509125,5,39
11-11-25,Telangana,Jogulamba Gadwal,509127,1,14
11-11-25,Telangana,Jogulamba Gadwal,509129,2,6
11-11-25,Telangana,Jogulamba Gadwal,509152,0,10
11-11-25,Telangana,K.v. Rangareddy,500014,3,1
11-11-25,Telangana,K.v. Rangareddy,500018,2,5
11-11-25,Telangana,K.v. Rangareddy,500039,5,15
11-11-25,Telangana,K.v. Rangareddy,500052,7,38
11-11-25,Telangana,K.v. Rangareddy,500055,4,11
11-11-25,Telangana,K.v. Rangareddy,500077,3,9
11-11-25,Telangana,K.v. Rangareddy,500083,2,2
11-11-25,Telangana,K.v. Rangareddy,500087,0,6
11-11-25,Telangana,K.v. Rangareddy,500090,1,2
11-11-25,Telangana,K.v. Rangareddy,500112,0,2
11-11-25,Telangana,K.v. Rangareddy,501158,0,1
11-11-25,Telangana,K.v. Rangareddy,501203,1,11
11-11-25,Telangana,K.v. Rangareddy,501359,5,16
11-11-25,Telangana,K.v. Rangareddy,501502,4,3
11-11-25,Telangana,K.v. Rangareddy,501510,4,14
11-11-25,Telangana,K.v. Rangareddy,509207,5,15
11-11-25,Telangana,K.v. Rangareddy,509217,4,13
11-11-25,Telangana,K.v. Rangareddy,509321,4,14
11-11-25,Telangana,K.v. Rangareddy,509337,1,0
11-11-25,Telangana,K.v. Rangareddy,509358,1,3
11-11-25,Telangana,K.v. Rangareddy,509360,0,2
11-11-25,Telangana,Kamareddy,503114,2,5
11-11-25,Telangana,Kamareddy,503123,0,13
11-11-25,Telangana,Kamareddy,503125,1,6
11-11-25,Telangana,Kamareddy,503321,0,3
11-11-25,Telangana,Karimnagar,505172,2,11
11-11-25,Telangana,Karimnagar,505187,1,5
11-11-25,Telangana,Karimnagar,505209,1,11
11-11-25,Telangana,Karimnagar,505214,0,2
11-11-25,Telangana,Karimnagar,505401,0,6
11-11-25,Telangana,Karimnagar,505425,1,3
11-11-25,Telangana,Karimnagar,505469,0,16
11-11-25,Telangana,Karimnagar,505476,1,2
11-11-25,Telangana,Karimnagar,505503,7,9
11-11-25,Telangana,Karimnagar,505528,3,0
11-11-25,Telangana,Karimnagar,505530,1,10
11-11-25,Telangana,Karimnagar,505532,1,0
11-11-25,Telangana,Khammam,507001,4,18
11-11-25,Telangana,Khammam,507117,0,2
11-11-25,Telangana,Khammam,507123,2,6
11-11-25,Telangana,Khammam,507166,0,1
11-11-25,Telangana,Khammam,507201,1,6
11-11-25,Telangana,Khammam,507203,3,8
11-11-25,Telangana,Khammam,507305,4,4
11-11-25,Telangana,Komaram Bheem,504292,2,17
11-11-25,Telangana,Komaram Bheem,504296,4,31
11-11-25,Telangana,Komaram Bheem,504299,5,73
11-11-25,Telangana,Mahabubabad,506134,3,10
11-11-25,Telangana,Mahabubabad,506381,12,14
11-11-25,Telangana,Mahabubnagar,509104,4,1
11-11-25,Telangana,Mahabubnagar,509110,4,7
11-11-25,Telangana,Mahabubnagar,509128,2,4
11-11-25,Telangana,Mahabubnagar,509129,0,4
11-11-25,Telangana,Mahabubnagar,509132,6,5
11-11-25,Telangana,Mahabubnagar,509205,6,2
11-11-25,Telangana,Mahabubnagar,509215,3,3
11-11-25,Telangana,Mahabubnagar,509219,1,7
11-11-25,Telangana,Mahabubnagar,509324,1,10
11-11-25,Telangana,Mahabubnagar,509350,1,1
11-11-25,Telangana,Mahabubnagar,509358,1,2
11-11-25,Telangana,Mahabubnagar,509376,1,4
11-11-25,Telangana,Mahabubnagar,509380,6,3
11-11-25,Telangana,Mahabubnagar,509385,2,17
11-11-25,Telangana,Mahabubnagar,509406,2,4
11-11-25,Telangana,Mahabubnagar,509408,3,5
11-11-25,Telangana,Mancherial,504201,5,25
11-11-25,Telangana,Mancherial,504206,4,25
11-11-25,Telangana,Mancherial,504209,2,3
11-11-25,Telangana,Mancherial,504218,1,1
11-11-25,Telangana,Mancherial,504220,0,2
11-11-25,Telangana,Mancherial,504273,0,2
11-11-25,Telangana,Medak,502108,2,2
11-11-25,Telangana,Medak,502109,1,2
11-11-25,Telangana,Medak,502114,2,2
11-11-25,Telangana,Medak,502269,4,12
11-11-25,Telangana,Medak,502271,2,11
11-11-25,Telangana,Medak,502279,3,7
11-11-25,Telangana,Medak,502291,0,2
11-11-25,Telangana,Medak,502293,2,1
11-11-25,Telangana,Medak,502302,0,6
11-11-25,Telangana,Medak,502303,0,3
11-11-25,Telangana,Medak,502306,0,5
11-11-25,Telangana,Medak,502307,0,2
11-11-25,Telangana,Medak,502334,5,7
11-11-25,Telangana,Medchal-malkajgiri,500016,0,1
11-11-25,Telangana,Medchal-malkajgiri,500018,6,27
11-11-25,Telangana,Medchal-malkajgiri,500072,11,35
11-11-25,Telangana,Medchal-malkajgiri,500078,1,1
11-11-25,Telangana,Medchal-malkajgiri,500083,3,13
11-11-25,Telangana,Medchal-malkajgiri,500103,0,1
11-11-25,Telangana,Medchal−malkajgiri,500014,0,1
11-11-25,Telangana,Mulugu,506345,1,3
11-11-25,Telangana,Mulugu,507133,1,2
11-11-25,Telangana,Nagarkurnool,509235,0,1
11-11-25,Telangana,Nalgonda,508111,1,0
11-11-25,Telangana,Nalgonda,508114,2,11
11-11-25,Telangana,Nalgonda,508116,5,4
11-11-25,Telangana,Nalgonda,508201,3,2
11-11-25,Telangana,Nalgonda,508207,8,52
11-11-25,Telangana,Nalgonda,508222,1,2
11-11-25,Telangana,Nalgonda,508223,2,4
11-11-25,Telangana,Nalgonda,508238,3,8
11-11-25,Telangana,Nalgonda,508250,3,15
11-11-25,Telangana,Nalgonda,508253,1,7
11-11-25,Telangana,Nalgonda,508256,2,9
11-11-25,Telangana,Nalgonda,508374,3,10
11-11-25,Telangana,Nalgonda,508377,1,4
11-11-25,Telangana,Narayanpet,509204,2,6
11-11-25,Telangana,Nirmal,504102,2,12
11-11-25,Telangana,Nirmal,504103,8,52
11-11-25,Telangana,Nirmal,504105,3,11
11-11-25,Telangana,Nizamabad,503002,4,11
11-11-25,Telangana,Nizamabad,503114,3,4
11-11-25,Telangana,Nizamabad,503125,0,2
11-11-25,Telangana,Nizamabad,503145,1,2
11-11-25,Telangana,Nizamabad,503201,3,0
11-11-25,Telangana,Nizamabad,503212,2,15
11-11-25,Telangana,Nizamabad,503218,1,4
11-11-25,Telangana,Nizamabad,503235,2,4
11-11-25,Telangana,Peddapalli,505152,0,14
11-11-25,Telangana,Peddapalli,505184,1,10
11-11-25,Telangana,Rajanna Sircilla,505303,3,8
11-11-25,Telangana,Rajanna Sircilla,505404,2,4
11-11-25,Telangana,Rajanna Sircilla,505524,0,5
11-11-25,Telangana,Rangareddy,500068,0,1
11-11-25,Telangana,Rangareddy,509207,0,1
11-11-25,Telangana,Sangareddy,502001,2,7
11-11-25,Telangana,Sangareddy,502221,0,1
11-11-25,Telangana,Sangareddy,502291,2,7
11-11-25,Telangana,Sangareddy,502293,0,2
11-11-25,Telangana,Siddipet,502247,2,9
11-11-25,Telangana,Siddipet,502279,1,8
11-11-25,Telangana,Siddipet,502301,0,2
11-11-25,Telangana,Siddipet,505467,2,6
11-11-25,Telangana,Siddipet,506223,0,6
11-11-25,Telangana,Siddipet,506224,0,3
11-11-25,Telangana,Siddipet,506367,0,4
11-11-25,Telangana,Suryapet,508212,3,29
11-11-25,Telangana,Suryapet,508213,6,42
11-11-25,Telangana,Suryapet,508233,4,26
11-11-25,Telangana,Suryapet,508246,14,30
11-11-25,Telangana,Suryapet,508376,0,6
11-11-25,Telangana,Vikarabad,501121,2,11
11-11-25,Telangana,Vikarabad,501143,2,15
11-11-25,Telangana,Vikarabad,501501,5,26
11-11-25,Telangana,Vikarabad,509338,4,29
11-11-25,Telangana,Wanaparthy,509105,2,9
11-11-25,Telangana,Wanaparthy,509110,1,1
11-11-25,Telangana,Wanaparthy,509235,1,0
11-11-25,Telangana,Wanaparthy,509381,4,23
11-11-25,Telangana,Warangal,506001,1,0
11-11-25,Telangana,Warangal,506009,0,1
11-11-25,Telangana,Warangal,506101,5,16
11-11-25,Telangana,Warangal,506135,0,1
11-11-25,Telangana,Warangal,506142,1,0
11-11-25,Telangana,Warangal,506165,1,0
11-11-25,Telangana,Warangal,506172,0,1
11-11-25,Telangana,Warangal,506244,7,9
11-11-25,Telangana,Warangal,506301,0,1
11-11-25,Telangana,Warangal,506310,0,1
11-11-25,Telangana,Warangal,506314,0,1
11-11-25,Telangana,Warangal,506349,0,2
11-11-25,Telangana,Warangal Rural,506164,1,2
11-11-25,Telangana,Warangal Rural,506313,1,16
11-11-25,Telangana,Warangal Rural,506342,0,3
11-11-25,Telangana,Warangal Rural,506369,0,10
11-11-25,Telangana,Yadadri.,508126,4,10
11-11-25,Telangana,Yadadri.,508252,3,18
11-11-25,Telangana,Yadadri.,508277,2,18
10-11-25,Telangana,Adilabad,504101,0,2
10-11-25,Telangana,Adilabad,504102,0,2
10-11-25,Telangana,Adilabad,504202,4,3
10-11-25,Telangana,Adilabad,504205,0,5
10-11-25,Telangana,Adilabad,504214,0,1
10-11-25,Telangana,Adilabad,504292,1,3
10-11-25,Telangana,Adilabad,504293,2,11
10-11-25,Telangana,Adilabad,504302,0,1
10-11-25,Telangana,Adilabad,504306,0,2
10-11-25,Telangana,Adilabad,504310,1,2
10-11-25,Telangana,Bhadradri Kothagudem,507137,1,8
10-11-25,Telangana,Hanumakonda,505102,0,6
10-11-25,Telangana,Hanumakonda,506001,5,13
10-11-25,Telangana,Hanumakonda,506006,1,1
10-11-25,Telangana,Hanumakonda,506015,0,6
10-11-25,Telangana,Hanumakonda,506144,0,1
10-11-25,Telangana,Hanumakonda,506151,0,2
10-11-25,Telangana,Hyderabad,500004,2,8
10-11-25,Telangana,Hyderabad,500018,4,24
10-11-25,Telangana,Hyderabad,500024,3,9
10-11-25,Telangana,Hyderabad,500029,3,9
10-11-25,Telangana,Hyderabad,500033,1,1
10-11-25,Telangana,Hyderabad,500036,4,17
10-11-25,Telangana,Hyderabad,500038,2,9
10-11-25,Telangana,Hyderabad,500050,1,1
10-11-25,Telangana,Hyderabad,500063,0,1
10-11-25,Telangana,Hyderabad,500080,2,15
10-11-25,Telangana,Hyderabad,500087,0,1
10-11-25,Telangana,Jagitial,505462,0,2
10-11-25,Telangana,Jagitial,505532,1,7
10-11-25,Telangana,Jangaon,506222,2,1
10-11-25,Telangana,Jangaon,506252,1,1
10-11-25,Telangana,Jangoan,506144,0,2
10-11-25,Telangana,Jangoan,506223,0,1
10-11-25,Telangana,Jangoan,506252,0,2
10-11-25,Telangana,Jangoan,506301,0,2
10-11-25,Telangana,Jangoan,506303,1,5
10-11-25,Telangana,Jangoan,506316,0,2
10-11-25,Telangana,Jayashankar Bhupalpally,505503,3,10
10-11-25,Telangana,Jayashankar Bhupalpally,506345,1,3
10-11-25,Telangana,Jayashankar Bhupalpally,506348,0,5
10-11-25,Telangana,Jayashankar Bhupalpally,506366,0,2
10-11-25,Telangana,Jogulamba Gadwal,509127,1,12
10-11-25,Telangana,Jogulamba Gadwal,509132,2,6
10-11-25,Telangana,Jogulamba Gadwal,509135,0,3
10-11-25,Telangana,Jogulamba Gadwal,509152,1,6
10-11-25,Telangana,K.v. Rangareddy,500005,11,33
10-11-25,Telangana,K.v. Rangareddy,500014,1,2
10-11-25,Telangana,K.v. Rangareddy,500032,2,11
10-11-25,Telangana,K.v. Rangareddy,500033,0,1
10-11-25,Telangana,K.v. Rangareddy,500047,3,17
10-11-25,Telangana,K.v. Rangareddy,500055,4,14
10-11-25,Telangana,K.v. Rangareddy,500060,3,8
10-11-25,Telangana,K.v. Rangareddy,500077,3,10
10-11-25,Telangana,K.v. Rangareddy,500078,0,15
10-11-25,Telangana,K.v. Rangareddy,500092,2,4
10-11-25,Telangana,K.v. Rangareddy,500097,2,11
10-11-25,Telangana,K.v. Rangareddy,501106,1,1
10-11-25,Telangana,K.v. Rangareddy,501111,2,4
10-11-25,Telangana,K.v. Rangareddy,501121,1,2
10-11-25,Telangana,K.v. Rangareddy,501142,3,10
10-11-25,Telangana,K.v. Rangareddy,501202,2,9
12-11-25,Telangana,Medchal-malkajgiri,500018,17,40
12-11-25,Telangana,Medchal-malkajgiri,500043,5,22
12-11-25,Telangana,Medchal-malkajgiri,500049,0,4
12-11-25,Telangana,Medchal-malkajgiri,500090,15,45
12-11-25,Telangana,Medchal-malkajgiri,500100,5,7
12-11-25,Telangana,Medchal−malkajgiri,500043,0,2
12-11-25,Telangana,Medchal−malkajgiri,500067,1,1
12-11-25,Telangana,Mulugu,506172,2,17
12-11-25,Telangana,Mulugu,506344,1,5
12-11-25,Telangana,Nagarkurnool,509102,5,18
12-11-25,Telangana,Nagarkurnool,509215,0,10
12-11-25,Telangana,Nagarkurnool,509349,1,5
12-11-25,Telangana,Nalgonda,508203,0,1
12-11-25,Telangana,Nalgonda,508206,2,7
12-11-25,Telangana,Nalgonda,508211,10,33
12-11-25,Telangana,Nalgonda,508212,2,10
12-11-25,Telangana,Nalgonda,508222,3,1
12-11-25,Telangana,Nalgonda,508244,2,22
12-11-25,Telangana,Nalgonda,508247,2,10
12-11-25,Telangana,Nalgonda,508252,0,7
12-11-25,Telangana,Nalgonda,508255,5,17
12-11-25,Telangana,Nalgonda,508266,4,18
12-11-25,Telangana,Nalgonda,508277,6,10
12-11-25,Telangana,Nalgonda,508279,1,2
12-11-25,Telangana,Narayanpet,509208,6,33
12-11-25,Telangana,Narayanpet,509311,1,4
12-11-25,Telangana,Narayanpet,509371,0,5
12-11-25,Telangana,Narayanpet,509407,0,10
12-11-25,Telangana,Nirmal,504105,4,20
12-11-25,Telangana,Nirmal,504202,3,10
12-11-25,Telangana,Nizamabad,503001,18,69
12-11-25,Telangana,Nizamabad,503002,7,18
12-11-25,Telangana,Nizamabad,503111,1,10
12-11-25,Telangana,Nizamabad,503120,3,1
12-11-25,Telangana,Nizamabad,503125,0,1
12-11-25,Telangana,Nizamabad,503165,1,17
12-11-25,Telangana,Nizamabad,503185,3,36
12-11-25,Telangana,Nizamabad,503202,0,7
12-11-25,Telangana,Nizamabad,503225,0,12
12-11-25,Telangana,Nizamabad,503230,2,15
12-11-25,Telangana,Nizamabad,503308,5,26
12-11-25,Telangana,Peddapalli,505162,0,1
12-11-25,Telangana,Peddapalli,505174,2,1
12-11-25,Telangana,Peddapalli,505185,0,5
12-11-25,Telangana,Peddapalli,505187,0,7
12-11-25,Telangana,Peddapalli,505212,1,5
12-11-25,Telangana,Peddapalli,505214,0,3
12-11-25,Telangana,Rajanna Sircilla,505402,3,13
12-11-25,Telangana,Rangareddy,501510,5,15
12-11-25,Telangana,Sangareddy,502291,4,24
12-11-25,Telangana,Sangareddy,502294,1,1
12-11-25,Telangana,Siddipet,502114,2,9
12-11-25,Telangana,Siddipet,502277,0,2
12-11-25,Telangana,Siddipet,502278,10,43
12-11-25,Telangana,Siddipet,505528,0,5
12-11-25,Telangana,Siddipet,506367,0,7
12-11-25,Telangana,Suryapet,508212,1,27
12-11-25,Telangana,Suryapet,508233,5,27
12-11-25,Telangana,Suryapet,508279,3,18
12-11-25,Telangana,Vikarabad,501121,4,20
12-11-25,Telangana,Vikarabad,501503,0,2
12-11-25,Telangana,Wanaparthy,509206,8,28
12-11-25,Telangana,Wanaparthy,509235,0,2
12-11-25,Telangana,Warangal,506001,1,6
12-11-25,Telangana,Warangal,506006,0,6
12-11-25,Telangana,Warangal,506223,3,10
12-11-25,Telangana,Warangal,506224,0,2
12-11-25,Telangana,Warangal,506303,1,1
12-11-25,Telangana,Warangal,506316,1,7
12-11-25,Telangana,Warangal,506318,1,1
12-11-25,Telangana,Warangal,506332,1,7
12-11-25,Telangana,Warangal,506344,1,1
12-11-25,Telangana,Warangal,506347,0,1
12-11-25,Telangana,Warangal,506352,2,0
12-11-25,Telangana,Warangal,506355,0,1
12-11-25,Telangana,Warangal,506367,1,2
12-11-25,Telangana,Warangal,506381,1,3
12-11-25,Telangana,Warangal Rural,506006,0,6
12-11-25,Telangana,Warangal Rural,506134,0,8
12-11-25,Telangana,Warangal Rural,506313,3,25
12-11-25,Telangana,Warangal Rural,506365,0,1
12-11-25,Telangana,Warangal Urban,506006,0,9
12-11-25,Telangana,Warangal Urban,506015,0,2
12-11-25,Telangana,Yadadri.,508101,5,33
12-11-25,Telangana,Yadadri.,508126,0,17
12-11-25,Telangana,Yadadri.,508223,0,4
12-11-25,Telangana,Yadadri.,508252,7,22
12-11-25,Telangana,Adilabad,504001,13,65
12-11-25,Telangana,Adilabad,504101,0,4
12-11-25,Telangana,Adilabad,504104,1,2
12-11-25,Telangana,Adilabad,504106,0,2
12-11-25,Telangana,Adilabad,504109,1,1
12-11-25,Telangana,Adilabad,504201,0,6
12-11-25,Telangana,Adilabad,504219,2,1
12-11-25,Telangana,Adilabad,504251,0,2
12-11-25,Telangana,Adilabad,504272,0,1
12-11-25,Telangana,Adilabad,504299,1,10
12-11-25,Telangana,Adilabad,504306,0,3
12-11-25,Telangana,Adilabad,504309,8,27
12-11-25,Telangana,Adilabad,504310,2,9
12-11-25,Telangana,Adilabad,504311,1,41
12-11-25,Telangana,Adilabad,504312,5,18
12-11-25,Telangana,Adilabad,504313,0,4
12-11-25,Telangana,Adilabad,504346,4,19
12-11-25,Telangana,Bhadradri Kothagudem,507101,13,33
12-11-25,Telangana,Bhadradri Kothagudem,507124,3,10
12-11-25,Telangana,Bhadradri Kothagudem,507128,1,3
12-11-25,Telangana,Bhadradri Kothagudem,507133,2,5
12-11-25,Telangana,Hanumakonda,505471,0,3
12-11-25,Telangana,Hanumakonda,506003,6,19
12-11-25,Telangana,Hanumakonda,506004,1,5
12-11-25,Telangana,Hanumakonda,506009,0,4
12-11-25,Telangana,Hanumakonda,506342,3,6
12-11-25,Telangana,Hyderabad,500001,5,19
12-11-25,Telangana,Hyderabad,500011,9,28
12-11-25,Telangana,Hyderabad,500020,3,32
12-11-25,Telangana,Hyderabad,500023,5,45
12-11-25,Telangana,Hyderabad,500026,4,18
12-11-25,Telangana,Hyderabad,500054,7,12
12-11-25,Telangana,Hyderabad,500062,7,11
12-11-25,Telangana,Hyderabad,500064,9,41
12-11-25,Telangana,Hyderabad,500073,0,11
12-11-25,Telangana,Hyderabad,500082,0,3
12-11-25,Telangana,Jagitial,505306,0,2
12-11-25,Telangana,Jagitial,505326,2,4
12-11-25,Telangana,Jagitial,505415,0,1
12-11-25,Telangana,Jagitial,505416,0,4
12-11-25,Telangana,Jagitial,505454,1,8
12-11-25,Telangana,Jagitial,505462,0,3
12-11-25,Telangana,Jagitial,505526,0,5
12-11-25,Telangana,Jagitial,505529,1,5
12-11-25,Telangana,Jangoan,506167,4,36
12-11-25,Telangana,Jangoan,506223,0,2
12-11-25,Telangana,Jangoan,506244,0,5
12-11-25,Telangana,Jayashankar Bhupalpally,505504,0,3
12-11-25,Telangana,Jayashankar Bhupalpally,506356,2,33
12-11-25,Telangana,K.v. Rangareddy,500008,0,3
12-11-25,Telangana,K.v. Rangareddy,500050,4,12
12-11-25,Telangana,K.v. Rangareddy,500052,11,33
12-11-25,Telangana,K.v. Rangareddy,500092,2,6
12-11-25,Telangana,K.v. Rangareddy,500104,1,2
12-11-25,Telangana,K.v. Rangareddy,501143,0,7
12-11-25,Telangana,K.v. Rangareddy,501401,4,9
12-11-25,Telangana,K.v. Rangareddy,501501,9,13
12-11-25,Telangana,K.v. Rangareddy,501505,8,28
12-11-25,Telangana,K.v. Rangareddy,501508,0,4
12-11-25,Telangana,K.v. Rangareddy,501510,3,24
12-11-25,Telangana,K.v. Rangareddy,501512,0,2
12-11-25,Telangana,K.v. Rangareddy,509217,2,10
12-11-25,Telangana,K.v. Rangareddy,509320,0,2
12-11-25,Telangana,K.v. Rangareddy,509337,3,2
12-11-25,Telangana,K.v. Rangareddy,509339,0,1
12-11-25,Telangana,K.v. Rangareddy,509408,4,13
12-11-25,Telangana,K.v. Rangareddy,509410,2,14
12-11-25,Telangana,Kamareddy,503102,4,4
12-11-25,Telangana,Kamareddy,503144,4,38
12-11-25,Telangana,Kamareddy,503301,0,3
12-11-25,Telangana,Kamareddy,503309,1,7
12-11-25,Telangana,Karimnagar,505002,0,1
12-11-25,Telangana,Karimnagar,505102,0,4
12-11-25,Telangana,Karimnagar,505122,3,16
12-11-25,Telangana,Karimnagar,505153,0,5
12-11-25,Telangana,Karimnagar,505162,0,2
12-11-25,Telangana,Karimnagar,505208,1,4
12-11-25,Telangana,Karimnagar,505209,1,20
12-11-25,Telangana,Karimnagar,505212,0,5
12-11-25,Telangana,Karimnagar,505325,0,6
12-11-25,Telangana,Karimnagar,505452,2,7
12-11-25,Telangana,Karimnagar,505469,0,25
12-11-25,Telangana,Karimnagar,505471,0,8
12-11-25,Telangana,Karimnagar,505476,1,3
12-11-25,Telangana,Karimnagar,505490,0,6
12-11-25,Telangana,Karimnagar,505505,1,8
12-11-25,Telangana,Karimnagar,505514,1,3
12-11-25,Telangana,Khammam,507136,0,2
12-11-25,Telangana,Khammam,507158,3,21
12-11-25,Telangana,Khammam,507164,4,14
12-11-25,Telangana,Khammam,507165,5,24
12-11-25,Telangana,Khammam,507170,3,16
12-11-25,Telangana,Khammam,507182,4,20
12-11-25,Telangana,Khammam,507183,0,4
12-11-25,Telangana,Khammam,507211,1,1
12-11-25,Telangana,Khammam,507304,0,2
12-11-25,Telangana,Khammam,507318,3,3
12-11-25,Telangana,Komaram Bheem,504219,0,2
12-11-25,Telangana,Komaram Bheem,504273,1,8
12-11-25,Telangana,Mahabubabad,506104,2,4
12-11-25,Telangana,Mahabubabad,506332,0,1
12-11-25,Telangana,Mahabubabad,506368,0,1
12-11-25,Telangana,Mahabubnagar,509102,10,42
12-11-25,Telangana,Mahabubnagar,509104,9,7
12-11-25,Telangana,Mahabubnagar,509110,5,6
12-11-25,Telangana,Mahabubnagar,509327,1,3
12-11-25,Telangana,Mahabubnagar,509352,2,4
12-11-25,Telangana,Mahabubnagar,509353,3,4
12-11-25,Telangana,Mahabubnagar,509371,10,12
12-11-25,Telangana,Mahabubnagar,509382,9,26
12-11-25,Telangana,Mancherial,504273,1,3
12-11-25,Telangana,Medak,502001,3,5
12-11-25,Telangana,Medak,502107,1,0
12-11-25,Telangana,Medak,502113,4,5
12-11-25,Telangana,Medak,502117,0,3
12-11-25,Telangana,Medak,502220,3,17
12-11-25,Telangana,Medak,502270,1,28
12-11-25,Telangana,Medak,502285,1,2
12-11-25,Telangana,Medak,502291,5,13
12-11-25,Telangana,Medak,502294,1,4
12-11-25,Telangana,Medak,502295,1,4
12-11-25,Telangana,Medak,502312,0,1
12-11-25,Telangana,Medak,502313,1,31
12-11-25,Telangana,Medak,502314,3,11
12-11-25,Telangana,Medak,502316,3,6
13-11-25,Telangana,Adilabad,504002,1,3
13-11-25,Telangana,Adilabad,504103,3,7
13-11-25,Telangana,Adilabad,504105,0,1
13-11-25,Telangana,Adilabad,504201,1,8
13-11-25,Telangana,Adilabad,504203,1,1
13-11-25,Telangana,Adilabad,504251,0,5
13-11-25,Telangana,Adilabad,504273,0,2
13-11-25,Telangana,Adilabad,504296,3,10
13-11-25,Telangana,Adilabad,504307,3,21
13-11-25,Telangana,Adilabad,504311,5,23
13-11-25,Telangana,Adilabad,504323,2,1
13-11-25,Telangana,Bhadradri Kothagudem,507116,1,5
13-11-25,Telangana,Bhadradri Kothagudem,507123,11,21
13-11-25,Telangana,Bhadradri Kothagudem,507166,3,22
13-11-25,Telangana,Bhadradri Kothagudem,507301,12,22
13-11-25,Telangana,Hanumakonda,505101,0,4
13-11-25,Telangana,Hanumakonda,505122,1,0
13-11-25,Telangana,Hanumakonda,506006,0,7
13-11-25,Telangana,Hanumakonda,506015,4,7
13-11-25,Telangana,Hanumakonda,506310,3,8
13-11-25,Telangana,Hanumakonda,506371,1,8
13-11-25,Telangana,Hyderabad,500008,10,78
13-11-25,Telangana,Hyderabad,500018,3,31
13-11-25,Telangana,Hyderabad,500029,1,8
13-11-25,Telangana,Hyderabad,500044,2,9
13-11-25,Telangana,Hyderabad,500056,0,4
13-11-25,Telangana,Hyderabad,500062,1,6
13-11-25,Telangana,Hyderabad,500069,1,1
13-11-25,Telangana,Hyderabad,500085,1,0
13-11-25,Telangana,Hyderabad,500087,0,1
13-11-25,Telangana,Hyderabad,500088,0,1
13-11-25,Telangana,Jagitial,505326,1,5
13-11-25,Telangana,Jagitial,505330,0,6
13-11-25,Telangana,Jagitial,505425,3,5
